# Arm length:          0  mm
# Shutter size:        0.0  mm
# Soller size:         0.0 бу
# Start theta:         10.0 бу
# Stop theta:          70.0 бу
# Increment:           0.0100002289 бу
# Exposure time:       0.1 s
# Frames:              6400
2Theta(бу)	         Counts
21.39536	         1204.51946
21.40547	         1174.86515
21.41557	         1173.25989
21.42568	         1184.78590
21.43578	         1220.97723
21.44589	         1239.87973
21.45600	         1255.81078
21.46610	         1270.64025
21.47621	         1280.66908
21.48632	         1262.06995
21.49642	         1236.02646
21.50653	         1216.24198
21.51663	         1193.13601
21.52674	         1182.05733
21.53685	         1175.19439
21.54695	         1181.35395
21.55706	         1203.73389
21.56716	         1216.16766
21.57727	         1211.22395
21.58737	         1212.86866
21.59748	         1225.01896
21.60759	         1233.90184
21.61769	         1237.48457
21.62780	         1239.22275
21.63790	         1232.94882
21.64801	         1209.68397
21.65811	         1182.62284
21.66822	         1179.16672
21.67833	         1179.72169
21.68843	         1180.25269
21.69854	         1187.93321
21.70864	         1211.91132
21.71875	         1227.50153
21.72885	         1212.07212
21.73896	         1188.70476
21.74906	         1176.43911
21.75917	         1170.94400
21.76927	         1163.02529
21.77938	         1173.83799
21.78949	         1204.67564
21.79959	         1223.36855
21.80970	         1222.77719
21.81980	         1226.84105
21.82991	         1235.31775
21.84001	         1235.24455
21.85012	         1233.09686
21.86022	         1225.71186
21.87033	         1200.12240
21.88043	         1182.93065
21.89054	         1182.62931
21.90064	         1169.80595
21.91075	         1147.60262
21.92085	         1133.73469
21.93096	         1128.95565
21.94106	         1132.73628
21.95117	         1146.52823
21.96127	         1150.75236
21.97138	         1144.13119
21.98148	         1138.97042
21.99159	         1140.66931
22.00169	         1140.92864
22.01179	         1141.97877
22.02190	         1134.50941
22.03200	         1128.89083
22.04211	         1132.70839
22.05221	         1145.23914
22.06232	         1142.45645
22.07242	         1123.31352
22.08253	         1103.73010
22.09263	         1102.47188
22.10274	         1110.71035
22.11284	         1132.54750
22.12294	         1144.06789
22.13305	         1149.50244
22.14315	         1154.70830
22.15326	         1159.57980
22.16336	         1156.08123
22.17347	         1141.55386
22.18357	         1123.96352
22.19367	         1115.92923
22.20378	         1125.22941
22.21388	         1147.46270
22.22399	         1163.28169
22.23409	         1156.53292
22.24419	         1145.11832
22.25430	         1136.27243
22.26440	         1124.66928
22.27451	         1111.36746
22.28461	         1103.17750
22.29471	         1101.96846
22.30482	         1119.10110
22.31492	         1138.02108
22.32503	         1130.00265
22.33513	         1106.75393
22.34523	         1099.77814
22.35534	         1106.30211
22.36544	         1125.16874
22.37554	         1148.80314
22.38565	         1171.89301
22.39575	         1164.25717
22.40586	         1135.18202
22.41596	         1096.04817
22.42606	         1063.96741
22.43617	         1049.74899
22.44627	         1078.85197
22.45637	         1124.05689
22.46648	         1140.10500
22.47658	         1115.67914
22.48668	         1092.25054
22.49679	         1093.33082
22.50689	         1095.78989
22.51699	         1075.02406
22.52710	         1049.31309
22.53720	         1047.32175
22.54730	         1071.07191
22.55741	         1087.28938
22.56751	         1066.15920
22.57761	         1023.39793
22.58772	         1017.31738
22.59782	         1039.57712
22.60792	         1061.66941
22.61802	         1099.28343
22.62813	         1131.14533
22.63823	         1118.21992
22.64833	         1084.89660
22.65844	         1062.07078
22.66854	         1063.18974
22.67864	         1073.23176
22.68874	         1090.34847
22.69885	         1104.34490
22.70895	         1116.30345
22.71905	         1113.09914
22.72916	         1103.17478
22.73926	         1078.15341
22.74936	         1058.69291
22.75946	         1048.60277
22.76957	         1045.99453
22.77967	         1033.47285
22.78977	         1027.66988
22.79987	         1032.43372
22.80998	         1032.72585
22.82008	         1042.10216
22.83018	         1052.54936
22.84028	         1048.97637
22.85039	         1043.81811
22.86049	         1043.36233
22.87059	         1047.85864
22.88069	         1052.02358
22.89080	         1059.78919
22.90090	         1074.58727
22.91100	         1088.05472
22.92110	         1092.28529
22.93120	         1083.29891
22.94131	         1060.30584
22.95141	         1042.19010
22.96151	         1044.06414
22.97161	         1060.70585
22.98172	         1081.05250
22.99182	         1077.57209
23.00192	         1052.63091
23.01202	         1040.41644
23.02212	         1043.32116
23.03222	         1048.14125
23.04233	         1048.25618
23.05243	         1041.10222
23.06253	         1034.26891
23.07263	         1047.37531
23.08273	         1071.69345
23.09284	         1089.63394
23.10294	         1081.95308
23.11304	         1052.93086
23.12314	         1054.31270
23.13324	         1087.88520
23.14334	         1121.62227
23.15345	         1152.25491
23.16355	         1162.21558
23.17365	         1137.99278
23.18375	         1103.56365
23.19385	         1095.99265
23.20395	         1102.61323
23.21405	         1111.34118
23.22416	         1132.82496
23.23426	         1209.93132
23.24436	         1352.31580
23.25446	         1508.10894
23.26456	         1602.49822
23.27466	         1597.69978
23.28476	         1562.86656
23.29486	         1577.19725
23.30497	         1670.46285
23.31507	         1863.30871
23.32517	         2163.17295
23.33527	         2486.55725
23.34537	         2579.20575
23.35547	         2301.14208
23.36557	         1858.21731
23.37567	         1494.24140
23.38577	         1265.13029
23.39588	         1142.13595
23.40598	         1108.41712
23.41608	         1126.69534
23.42618	         1149.23285
23.43628	         1150.62361
23.44638	         1131.96692
23.45648	         1105.90310
23.46658	         1080.64279
23.47668	         1053.59223
23.48678	         1031.10303
23.49688	         1031.35706
23.50698	         1048.38768
23.51708	         1068.06387
23.52718	         1069.90487
23.53728	         1061.83619
23.54739	         1051.22038
23.55749	         1042.99569
23.56759	         1018.40361
23.57769	         1001.65274
23.58779	         988.14298
23.59789	         975.85889
23.60799	         971.44478
23.61809	         987.01485
23.62819	         989.51117
23.63829	         982.23448
23.64839	         969.79110
23.65849	         953.47765
23.66859	         951.22885
23.67869	         961.59798
23.68879	         974.55462
23.69889	         992.90801
23.70899	         1005.84863
23.71909	         993.00475
23.72919	         973.01066
23.73929	         982.89375
23.74939	         1006.03792
23.75949	         1012.95303
23.76959	         992.89168
23.77969	         954.55438
23.78979	         924.14288
23.79989	         930.42198
23.80999	         947.29015
23.82009	         942.05267
23.83019	         931.95977
23.84029	         933.62601
23.85039	         947.24981
23.86049	         965.28993
23.87059	         975.32257
23.88069	         982.85128
23.89079	         981.15298
23.90089	         962.84887
23.91099	         945.17837
23.92108	         953.16185
23.93118	         974.86042
23.94128	         960.27956
23.95138	         925.87950
23.96148	         891.82641
23.97158	         883.03678
23.98168	         913.66801
23.99178	         955.45155
24.00188	         973.40750
24.01198	         976.59045
24.02208	         983.33985
24.03218	         963.86780
24.04228	         947.55630
24.05238	         936.85198
24.06247	         918.35157
24.07257	         900.14384
24.08267	         899.90710
24.09277	         914.71709
24.10287	         923.41907
24.11297	         912.79294
24.12307	         910.83350
24.13317	         923.91966
24.14327	         938.00606
24.15337	         944.46842
24.16346	         935.75404
24.17356	         917.88037
24.18366	         900.02806
24.19376	         883.82100
24.20386	         876.05714
24.21396	         868.35963
24.22406	         863.30147
24.23416	         867.80530
24.24425	         874.03917
24.25435	         895.01866
24.26445	         930.40770
24.27455	         945.10814
24.28465	         930.03121
24.29475	         911.24813
24.30484	         905.65168
24.31494	         910.05540
24.32504	         918.03616
24.33514	         913.81340
24.34524	         898.41915
24.35534	         900.14975
24.36543	         912.96029
24.37553	         919.56059
24.38563	         926.47942
24.39573	         932.13005
24.40583	         918.50488
24.41593	         898.59884
24.42602	         901.72588
24.43612	         914.28228
24.44622	         926.68030
24.45632	         931.05542
24.46642	         932.93535
24.47651	         912.08926
24.48661	         885.98543
24.49671	         869.27271
24.50681	         880.82384
24.51691	         898.40864
24.52700	         898.21941
24.53710	         898.98584
24.54720	         900.04793
24.55730	         897.78600
24.56739	         893.55755
24.57749	         881.01007
24.58759	         852.97858
24.59769	         832.45060
24.60779	         830.08067
24.61788	         833.60040
24.62798	         855.78657
24.63808	         884.16710
24.64818	         898.05934
24.65827	         903.41178
24.66837	         900.95373
24.67847	         878.97636
24.68857	         852.89215
24.69866	         842.30632
24.70876	         843.45187
24.71886	         857.29445
24.72895	         886.22657
24.73905	         894.74144
24.74915	         868.19419
24.75925	         840.13800
24.76934	         829.82781
24.77944	         837.89178
24.78954	         854.74777
24.79963	         865.29487
24.80973	         875.23669
24.81983	         881.12478
24.82993	         879.00304
24.84002	         873.56884
24.85012	         854.81432
24.86022	         842.08154
24.87031	         845.26868
24.88041	         866.67212
24.89051	         881.66437
24.90060	         897.32349
24.91070	         917.57300
24.92080	         935.43043
24.93089	         968.83046
24.94099	         1019.11365
24.95109	         1058.49439
24.96118	         1084.05957
24.97128	         1110.83553
24.98138	         1143.76790
24.99147	         1188.83188
25.00157	         1249.16565
25.01167	         1289.28262
25.02176	         1312.75830
25.03186	         1318.55184
25.04196	         1314.85630
25.05205	         1330.93472
25.06215	         1353.69380
25.07225	         1325.70723
25.08234	         1265.26974
25.09244	         1251.49914
25.10254	         1269.57428
25.11263	         1280.83846
25.12273	         1286.68760
25.13282	         1298.99201
25.14292	         1303.26074
25.15302	         1305.06333
25.16311	         1304.86467
25.17321	         1315.77852
25.18330	         1331.39153
25.19340	         1355.48020
25.20350	         1370.54098
25.21359	         1368.42355
25.22369	         1340.66727
25.23378	         1303.63847
25.24388	         1267.86372
25.25398	         1258.16220
25.26407	         1276.46715
25.27417	         1311.20530
25.28426	         1338.70986
25.29436	         1360.94587
25.30445	         1369.98153
25.31455	         1350.99326
25.32465	         1353.19749
25.33474	         1371.39276
25.34484	         1382.01479
25.35493	         1376.65769
25.36503	         1362.95403
25.37512	         1345.24699
25.38522	         1329.44698
25.39532	         1330.19823
25.40541	         1342.77860
25.41551	         1357.86514
25.42560	         1359.02116
25.43570	         1344.81755
25.44579	         1335.10857
25.45589	         1321.49742
25.46598	         1301.15975
25.47608	         1313.61416
25.48617	         1350.59679
25.49627	         1390.29519
25.50636	         1417.76811
25.51646	         1443.40981
25.52655	         1488.21602
25.53665	         1522.50262
25.54674	         1523.14930
25.55684	         1513.56734
25.56693	         1518.39707
25.57703	         1557.48596
25.58712	         1633.47143
25.59722	         1705.50621
25.60731	         1730.99020
25.61741	         1741.50865
25.62750	         1790.12718
25.63760	         1874.07112
25.64769	         1944.17159
25.65779	         2040.88621
25.66788	         2231.43991
25.67798	         2536.90404
25.68807	         2888.09061
25.69817	         3231.29950
25.70826	         3559.41585
25.71836	         3880.11634
25.72845	         4213.49311
25.73855	         4658.87829
25.74864	         5365.51705
25.75873	         6604.63292
25.76883	         8926.81849
25.77892	         13941.09435
25.78902	         24725.77369
25.79911	         42583.19877
25.80921	         61489.37795
25.81930	         71040.17982
25.82939	         68321.12369
25.83949	         61136.63415
25.84958	         59806.66343
25.85968	         71950.28039
25.86977	         103241.18507
25.87987	         149025.98614
25.88996	         181695.96703
25.90005	         170287.88985
25.91015	         123315.09281
25.92024	         78982.35730
25.93034	         59223.36698
25.94043	         62755.11757
25.95052	         76879.75126
25.96062	         82174.72236
25.97071	         67795.02456
25.98081	         44007.99082
25.99090	         25675.55032
26.00099	         16273.76502
26.01109	         12148.45903
26.02118	         10040.05729
26.03127	         8561.22266
26.04137	         7296.51066
26.05146	         6181.39957
26.06156	         5322.52419
26.07165	         4713.78208
26.08174	         4305.37493
26.09184	         3939.95072
26.10193	         3513.41288
26.11202	         3030.58719
26.12212	         2592.12156
26.13221	         2268.83499
26.14230	         2068.66793
26.15240	         1947.73877
26.16249	         1864.57643
26.17258	         1798.91643
26.18268	         1740.47500
26.19277	         1682.96184
26.20286	         1636.45080
26.21296	         1601.37351
26.22305	         1557.77653
26.23314	         1541.61477
26.24324	         1515.07221
26.25333	         1473.40871
26.26342	         1424.87580
26.27352	         1364.24972
26.28361	         1298.93429
26.29370	         1271.90404
26.30380	         1293.57496
26.31389	         1322.82613
26.32398	         1332.84834
26.33407	         1329.70940
26.34417	         1318.86143
26.35426	         1306.94656
26.36435	         1289.10039
26.37445	         1258.60527
26.38454	         1223.90588
26.39463	         1217.26935
26.40472	         1251.15949
26.41482	         1286.47170
26.42491	         1275.68368
26.43500	         1236.21854
26.44510	         1203.15823
26.45519	         1186.49619
26.46528	         1183.36877
26.47537	         1180.01669
26.48547	         1165.19202
26.49556	         1149.18628
26.50565	         1135.02724
26.51574	         1133.14145
26.52584	         1142.14991
26.53593	         1142.89978
26.54602	         1131.53374
26.55611	         1109.29505
26.56620	         1098.02762
26.57630	         1098.53842
26.58639	         1085.46610
26.59648	         1072.21268
26.60657	         1071.21346
26.61667	         1066.28888
26.62676	         1070.11203
26.63685	         1080.15072
26.64694	         1074.34221
26.65703	         1055.71898
26.66713	         1040.46638
26.67722	         1041.49666
26.68731	         1045.05622
26.69740	         1026.55036
26.70749	         1015.56162
26.71759	         1016.79522
26.72768	         1017.29353
26.73777	         1006.65062
26.74786	         996.36278
26.75795	         1003.88168
26.76804	         1032.24835
26.77814	         1043.42260
26.78823	         1036.47902
26.79832	         1028.47008
26.80841	         1026.45033
26.81850	         1014.69594
26.82859	         1003.85075
26.83869	         994.41504
26.84878	         994.60041
26.85887	         1001.03356
26.86896	         1002.05677
26.87905	         992.77815
26.88914	         978.61873
26.89923	         957.03179
26.90933	         936.26517
26.91942	         934.68360
26.92951	         942.53952
26.93960	         947.66729
26.94969	         940.30570
26.95978	         930.24960
26.96987	         935.70825
26.97996	         927.73184
26.99006	         910.44789
27.00015	         889.36487
27.01024	         860.52182
27.02033	         843.24632
27.03042	         861.97934
27.04051	         879.83408
27.05060	         889.74835
27.06069	         904.01608
27.07078	         920.40893
27.08088	         926.84433
27.09097	         925.01716
27.10106	         919.43772
27.11115	         907.87857
27.12124	         888.21494
27.13133	         877.80195
27.14142	         874.85334
27.15151	         879.61872
27.16160	         879.39274
27.17169	         869.13988
27.18178	         864.96348
27.19187	         872.70697
27.20196	         883.07147
27.21205	         892.27358
27.22214	         898.35759
27.23224	         887.54471
27.24233	         860.46222
27.25242	         836.79092
27.26251	         833.18790
27.27260	         857.25039
27.28269	         884.93951
27.29278	         896.56616
27.30287	         891.54414
27.31296	         868.01224
27.32305	         831.12367
27.33314	         820.78005
27.34323	         836.38204
27.35332	         846.44387
27.36341	         839.32501
27.37350	         838.64038
27.38359	         851.96134
27.39368	         867.92944
27.40377	         869.76869
27.41386	         864.08078
27.42395	         849.53355
27.43404	         833.73295
27.44413	         835.15726
27.45422	         857.33172
27.46431	         874.67551
27.47440	         877.37795
27.48449	         885.22468
27.49458	         894.90586
27.50467	         879.60872
27.51476	         844.80782
27.52485	         830.64809
27.53494	         827.68619
27.54503	         819.09477
27.55512	         821.86151
27.56521	         830.43911
27.57530	         830.25858
27.58538	         815.46030
27.59547	         815.48510
27.60556	         836.19529
27.61565	         863.11058
27.62574	         880.29287
27.63583	         875.38661
27.64592	         863.45257
27.65601	         848.93450
27.66610	         833.22114
27.67619	         824.54392
27.68628	         834.32659
27.69637	         847.85077
27.70646	         835.90385
27.71655	         813.88041
27.72664	         801.45890
27.73672	         804.10662
27.74681	         800.58426
27.75690	         787.36611
27.76699	         783.38035
27.77708	         779.04764
27.78717	         760.20926
27.79726	         745.09734
27.80735	         758.93542
27.81744	         774.63613
27.82753	         782.79341
27.83761	         791.22918
27.84770	         794.94710
27.85779	         791.64444
27.86788	         782.30153
27.87797	         756.88528
27.88806	         742.54794
27.89815	         769.85876
27.90824	         831.10805
27.91832	         879.60681
27.92841	         894.39928
27.93850	         877.50780
27.94859	         845.56171
27.95868	         808.27532
27.96877	         783.27530
27.97885	         769.82010
27.98894	         762.08550
27.99903	         768.90875
28.00912	         778.93814
28.01921	         773.78482
28.02930	         767.71716
28.03938	         763.25892
28.04947	         756.18191
28.05956	         748.99657
28.06965	         745.82456
28.07974	         750.83561
28.08983	         761.20195
28.09991	         770.24421
28.11000	         767.38251
28.12009	         746.84340
28.13018	         733.31629
28.14027	         735.20498
28.15035	         746.81354
28.16044	         748.72017
28.17053	         734.55678
28.18062	         711.63791
28.19071	         698.43935
28.20079	         686.81540
28.21088	         688.96731
28.22097	         699.15216
28.23106	         699.77715
28.24114	         700.38799
28.25123	         708.63613
28.26132	         720.44020
28.27141	         704.06047
28.28150	         674.57241
28.29158	         667.18072
28.30167	         680.08284
28.31176	         694.97109
28.32185	         698.41191
28.33193	         702.30635
28.34202	         705.81547
28.35211	         709.33161
28.36220	         710.18522
28.37228	         712.54890
28.38237	         704.26285
28.39246	         688.10331
28.40255	         665.48231
28.41263	         650.08184
28.42272	         648.82304
28.43281	         657.67594
28.44289	         665.21989
28.45298	         659.37978
28.46307	         646.32322
28.47316	         632.82237
28.48324	         637.96118
28.49333	         664.41948
28.50342	         676.32287
28.51350	         666.06075
28.52359	         664.26880
28.53368	         681.35477
28.54376	         690.14136
28.55385	         678.53244
28.56394	         655.57090
28.57402	         642.29469
28.58411	         646.70605
28.59420	         651.15278
28.60429	         646.65434
28.61437	         637.55606
28.62446	         637.28943
28.63455	         636.42880
28.64463	         634.47643
28.65472	         642.89138
28.66481	         643.03364
28.67489	         621.78886
28.68498	         603.45766
28.69506	         598.60365
28.70515	         602.52691
28.71524	         611.43632
28.72532	         617.94384
28.73541	         620.59202
28.74550	         619.81613
28.75558	         627.88324
28.76567	         634.73112
28.77576	         634.34874
28.78584	         633.12826
28.79593	         623.42397
28.80601	         610.64783
28.81610	         612.89864
28.82619	         631.31708
28.83627	         650.41055
28.84636	         659.02237
28.85645	         644.98135
28.86653	         613.55589
28.87662	         581.56765
28.88670	         570.57695
28.89679	         572.30252
28.90687	         579.08102
28.91696	         583.43992
28.92705	         586.95027
28.93713	         595.97279
28.94722	         606.96310
28.95730	         617.25222
28.96739	         623.30604
28.97748	         617.35701
28.98756	         595.18025
28.99765	         573.31935
29.00773	         579.55033
29.01782	         615.97353
29.02790	         631.72043
29.03799	         618.22464
29.04808	         595.28243
29.05816	         574.79333
29.06825	         566.49264
29.07833	         567.56074
29.08842	         577.62024
29.09850	         581.62280
29.10859	         569.44446
29.11867	         551.90520
29.12876	         547.63490
29.13884	         558.68900
29.14893	         574.49876
29.15901	         584.62473
29.16910	         605.76526
29.17918	         633.43477
29.18927	         629.03959
29.19935	         598.24739
29.20944	         580.21207
29.21953	         561.01968
29.22961	         545.51183
29.23970	         532.64727
29.24978	         526.28938
29.25987	         519.69089
29.26995	         515.08397
29.28003	         521.78544
29.29012	         536.53355
29.30020	         545.83524
29.31029	         549.11303
29.32037	         549.01484
29.33046	         545.97494
29.34054	         543.17883
29.35063	         547.85124
29.36071	         552.68402
29.37080	         542.88178
29.38088	         543.12008
29.39097	         543.31267
29.40105	         539.78649
29.41114	         525.60932
29.42122	         517.26060
29.43131	         518.67525
29.44139	         516.92546
29.45147	         512.68122
29.46156	         525.94168
29.47164	         551.01890
29.48173	         568.33271
29.49181	         559.72734
29.50190	         533.99252
29.51198	         508.26701
29.52206	         491.07200
29.53215	         488.16482
29.54223	         495.82588
29.55232	         496.64023
29.56240	         499.32212
29.57249	         504.59960
29.58257	         517.19414
29.59265	         528.78101
29.60274	         535.40460
29.61282	         539.22941
29.62291	         531.20892
29.63299	         519.61838
29.64307	         516.40728
29.65316	         519.63775
29.66324	         519.92040
29.67333	         524.22410
29.68341	         526.70226
29.69349	         518.11580
29.70358	         506.75374
29.71366	         503.93725
29.72374	         504.52383
29.73383	         507.77434
29.74391	         510.62168
29.75399	         503.28588
29.76408	         494.04498
29.77416	         496.65748
29.78425	         512.62405
29.79433	         526.65981
29.80441	         523.16223
29.81450	         515.28509
29.82458	         513.01169
29.83466	         504.78857
29.84475	         497.40229
29.85483	         496.11018
29.86491	         490.69211
29.87500	         484.52506
29.88508	         473.16710
29.89516	         459.21545
29.90525	         448.55016
29.91533	         448.52137
29.92541	         455.12319
29.93550	         473.49547
29.94558	         490.19987
29.95566	         495.76495
29.96574	         499.75266
29.97583	         496.67775
29.98591	         498.25492
29.99599	         495.76466
30.00608	         485.61158
30.01616	         484.90439
30.02624	         499.32085
30.03633	         510.89821
30.04641	         520.11556
30.05649	         513.42441
30.06657	         500.83399
30.07666	         502.83149
30.08674	         517.40186
30.09682	         527.33926
30.10690	         519.55498
30.11699	         492.64871
30.12707	         473.14584
30.13715	         477.38919
30.14723	         494.84406
30.15732	         508.37135
30.16740	         508.74445
30.17748	         494.01475
30.18756	         477.06722
30.19765	         475.66995
30.20773	         480.46120
30.21781	         478.61490
30.22789	         484.44441
30.23798	         504.14443
30.24806	         506.54315
30.25814	         475.51753
30.26822	         448.27673
30.27831	         453.20979
30.28839	         466.28674
30.29847	         475.29370
30.30855	         483.95592
30.31863	         484.86970
30.32872	         479.42758
30.33880	         476.17108
30.34888	         472.76176
30.35896	         463.88314
30.36904	         457.10425
30.37913	         450.37999
30.38921	         447.11758
30.39929	         438.68758
30.40937	         436.24965
30.41945	         437.93322
30.42953	         445.98792
30.43962	         461.76384
30.44970	         482.86900
30.45978	         493.45492
30.46986	         490.03660
30.47994	         475.10475
30.49003	         464.82927
30.50011	         467.26361
30.51019	         476.20203
30.52027	         469.69841
30.53035	         454.95335
30.54043	         429.87116
30.55051	         420.54677
30.56060	         429.87769
30.57068	         439.66635
30.58076	         444.89654
30.59084	         446.08283
30.60092	         444.79963
30.61100	         430.74108
30.62108	         422.15843
30.63116	         426.61434
30.64125	         426.08312
30.65133	         423.17490
30.66141	         425.73920
30.67149	         434.76206
30.68157	         446.95443
30.69165	         448.89636
30.70173	         444.09607
30.71181	         445.70785
30.72189	         458.96134
30.73198	         469.97240
30.74206	         462.47015
30.75214	         446.40363
30.76222	         427.77837
30.77230	         412.31805
30.78238	         410.13221
30.79246	         418.04921
30.80254	         421.55108
30.81262	         425.37536
30.82270	         425.40445
30.83278	         429.52839
30.84286	         431.44930
30.85294	         424.97510
30.86303	         410.64423
30.87311	         403.05330
30.88319	         408.45017
30.89327	         420.23478
30.90335	         414.22226
30.91343	         398.75178
30.92351	         407.11811
30.93359	         434.72379
30.94367	         448.71204
30.95375	         435.37959
30.96383	         413.67698
30.97391	         399.57357
30.98399	         400.30862
30.99407	         408.03844
31.00415	         415.69206
31.01423	         416.18811
31.02431	         412.70653
31.03439	         415.90230
31.04447	         416.62963
31.05455	         415.01108
31.06463	         419.58032
31.07471	         431.13519
31.08479	         433.93567
31.09487	         442.28181
31.10495	         454.40852
31.11503	         458.18436
31.12511	         452.25019
31.13519	         446.81030
31.14527	         432.43893
31.15535	         413.14272
31.16543	         390.16339
31.17551	         375.26529
31.18559	         371.05774
31.19567	         376.30560
31.20575	         385.47320
31.21583	         386.24252
31.22591	         383.89443
31.23599	         391.13499
31.24607	         402.42793
31.25615	         409.23403
31.26623	         418.02536
31.27631	         425.56086
31.28639	         429.69078
31.29647	         418.12232
31.30654	         404.01812
31.31662	         394.36217
31.32670	         386.60196
31.33678	         378.47227
31.34686	         375.20808
31.35694	         378.37161
31.36702	         380.62369
31.37710	         381.83721
31.38718	         385.87725
31.39726	         385.54852
31.40734	         376.07772
31.41742	         379.45934
31.42750	         383.89144
31.43757	         372.64417
31.44765	         360.32956
31.45773	         364.09021
31.46781	         373.99003
31.47789	         375.01168
31.48797	         366.67789
31.49805	         358.62542
31.50813	         368.38091
31.51821	         393.89822
31.52828	         413.09621
31.53836	         411.06976
31.54844	         388.18335
31.55852	         376.46927
31.56860	         374.32892
31.57868	         369.89614
31.58876	         366.40370
31.59884	         376.54956
31.60891	         389.50222
31.61899	         395.28428
31.62907	         394.92916
31.63915	         386.32450
31.64923	         372.90740
31.65931	         376.29635
31.66938	         390.20940
31.67946	         392.61996
31.68954	         383.97909
31.69962	         379.69056
31.70970	         378.14039
31.71978	         376.29886
31.72985	         393.63470
31.73993	         424.52226
31.75001	         432.20645
31.76009	         411.09227
31.77017	         389.95310
31.78025	         377.08554
31.79032	         378.17820
31.80040	         382.66924
31.81048	         380.35029
31.82056	         377.11565
31.83064	         377.48197
31.84071	         385.27645
31.85079	         393.83069
31.86087	         395.01174
31.87095	         384.92640
31.88102	         368.39468
31.89110	         349.53139
31.90118	         346.75223
31.91126	         353.77734
31.92134	         357.56193
31.93141	         356.40465
31.94149	         362.06059
31.95157	         370.06784
31.96165	         373.93489
31.97172	         374.62001
31.98180	         374.47070
31.99188	         387.86494
32.00196	         402.79587
32.01203	         403.96657
32.02211	         404.04661
32.03219	         399.69540
32.04227	         386.14676
32.05234	         359.92522
32.06242	         337.78968
32.07250	         330.41885
32.08258	         336.36361
32.09265	         337.91434
32.10273	         340.28984
32.11281	         351.49123
32.12288	         367.42131
32.13296	         378.35123
32.14304	         376.22571
32.15312	         367.77486
32.16319	         360.87555
32.17327	         350.17995
32.18335	         348.19340
32.19342	         356.16227
32.20350	         368.21101
32.21358	         371.25018
32.22365	         370.60183
32.23373	         369.74068
32.24381	         363.83491
32.25389	         351.04851
32.26396	         343.07666
32.27404	         344.08600
32.28412	         350.78453
32.29419	         360.13390
32.30427	         367.67306
32.31435	         360.12636
32.32442	         355.94238
32.33450	         367.14394
32.34458	         383.82813
32.35465	         386.93704
32.36473	         377.34099
32.37480	         366.15105
32.38488	         362.08582
32.39496	         357.17844
32.40503	         355.00110
32.41511	         351.57870
32.42519	         346.39181
32.43526	         335.61743
32.44534	         329.76499
32.45542	         334.81090
32.46549	         337.19991
32.47557	         329.96104
32.48564	         333.05415
32.49572	         353.27369
32.50580	         364.03495
32.51587	         357.84750
32.52595	         348.19100
32.53602	         347.30902
32.54610	         349.54462
32.55618	         350.48787
32.56625	         347.50277
32.57633	         334.42440
32.58640	         318.21824
32.59648	         300.19575
32.60656	         295.12695
32.61663	         305.26779
32.62671	         316.50757
32.63678	         318.69672
32.64686	         325.67249
32.65694	         342.04561
32.66701	         347.42171
32.67709	         349.33799
32.68716	         353.06144
32.69724	         348.58085
32.70731	         335.26079
32.71739	         325.01468
32.72746	         321.94738
32.73754	         331.93412
32.74762	         346.99733
32.75769	         360.53351
32.76777	         366.61089
32.77784	         350.49201
32.78792	         326.13890
32.79799	         315.62023
32.80807	         318.10504
32.81814	         315.94584
32.82822	         317.66825
32.83829	         325.72435
32.84837	         328.37342
32.85844	         321.67354
32.86852	         322.21395
32.87859	         332.80281
32.88867	         328.18929
32.89874	         315.85975
32.90882	         299.28792
32.91889	         296.90066
32.92897	         305.06766
32.93904	         308.36287
32.94912	         313.01246
32.95919	         323.66895
32.96927	         336.55890
32.97934	         339.15294
32.98942	         330.02152
32.99949	         313.37938
33.00957	         300.82515
33.01964	         300.56903
33.02972	         310.61378
33.03979	         320.25151
33.04987	         328.01038
33.05994	         327.73118
33.07002	         316.01893
33.08009	         305.07983
33.09016	         308.17210
33.10024	         316.89350
33.11031	         326.73049
33.12039	         329.34681
33.13046	         315.24169
33.14054	         295.20252
33.15061	         295.22102
33.16069	         316.69764
33.17076	         341.13621
33.18083	         362.58633
33.19091	         373.70852
33.20098	         364.57331
33.21106	         346.75559
33.22113	         328.43246
33.23121	         318.99261
33.24128	         321.76283
33.25135	         326.89140
33.26143	         323.96087
33.27150	         319.18358
33.28158	         319.54131
33.29165	         328.47238
33.30172	         336.41192
33.31180	         341.30367
33.32187	         340.19844
33.33195	         330.19281
33.34202	         322.33674
33.35209	         321.52153
33.36217	         332.87582
33.37224	         348.34635
33.38231	         361.00932
33.39239	         358.24801
33.40246	         340.51864
33.41254	         320.06195
33.42261	         317.56132
33.43268	         328.03308
33.44276	         333.85067
33.45283	         331.20149
33.46290	         324.06295
33.47298	         314.84184
33.48305	         306.39810
33.49312	         297.43942
33.50320	         289.33080
33.51327	         289.74838
33.52334	         294.04579
33.53342	         298.28931
33.54349	         301.53579
33.55356	         309.19613
33.56364	         317.84142
33.57371	         316.20192
33.58378	         309.62100
33.59386	         303.52855
33.60393	         300.56141
33.61400	         303.10176
33.62408	         308.19956
33.63415	         311.64815
33.64422	         311.58232
33.65429	         317.00147
33.66437	         330.90039
33.67444	         341.96088
33.68451	         344.10998
33.69459	         333.42355
33.70466	         325.37339
33.71473	         328.88776
33.72481	         328.01443
33.73488	         320.74995
