10.00158	         3958.37791
10.01158	         3972.04538
10.02158	         3981.42495
10.03158	         3998.50514
10.04158	         4013.12181
10.05158	         4038.07926
10.06158	         4042.63430
10.07158	         3964.70060
10.08158	         3883.17323
10.09158	         3878.87543
10.10158	         3921.49660
10.11158	         3944.63476
10.12158	         3921.36589
10.13158	         3843.68076
10.14158	         3752.28385
10.15158	         3668.78536
10.16158	         3602.01105
10.17158	         3559.87281
10.18158	         3547.71812
10.19158	         3557.76900
10.20158	         3529.84113
10.21158	         3441.93160
10.22158	         3352.13418
10.23158	         3308.15071
10.24158	         3293.43288
10.25158	         3279.11296
10.26158	         3281.76577
10.27158	         3289.21943
10.28158	         3270.13135
10.29158	         3277.54128
10.30158	         3302.43284
10.31158	         3305.03581
10.32158	         3276.95789
10.33158	         3250.43333
10.34158	         3244.47407
10.35158	         3221.31499
10.36158	         3178.53865
10.37158	         3175.36275
10.38158	         3196.37401
10.39159	         3212.52611
10.40159	         3198.91186
10.41159	         3178.01488
10.42159	         3173.81317
10.43159	         3168.15969
10.44159	         3156.60241
10.45159	         3133.50132
10.46159	         3124.19945
10.47159	         3152.64501
10.48159	         3185.72156
10.49159	         3214.45239
10.50159	         3209.16018
10.51159	         3200.70050
10.52159	         3210.88666
10.53159	         3236.99626
10.54159	         3244.60364
10.55159	         3235.32454
10.56159	         3232.01157
10.57159	         3213.33240
10.58159	         3165.64197
10.59159	         3140.77699
10.60159	         3174.91135
10.61159	         3215.08039
10.62159	         3232.52585
10.63159	         3234.72478
10.64159	         3233.83258
10.65159	         3211.25906
10.66159	         3210.77542
10.67159	         3262.03157
10.68159	         3307.17576
10.69159	         3334.63727
10.70159	         3377.72838
10.71159	         3419.66125
10.72159	         3397.24744
10.73159	         3339.34029
10.74159	         3320.47907
10.75159	         3330.27229
10.76159	         3357.77622
10.77159	         3378.47253
10.78159	         3371.80661
10.79159	         3364.60395
10.80159	         3351.48962
10.81159	         3336.02988
10.82160	         3349.87057
10.83160	         3381.82564
10.84160	         3394.18947
10.85160	         3377.46763
10.86160	         3355.81308
10.87160	         3363.81277
10.88160	         3392.05753
10.89160	         3389.81683
10.90160	         3384.02457
10.91160	         3391.48009
10.92160	         3404.60941
10.93160	         3392.02542
10.94160	         3391.84632
10.95160	         3449.20159
10.96160	         3489.46048
10.97160	         3445.33987
10.98160	         3380.47421
10.99160	         3371.77595
11.00160	         3381.50075
11.01160	         3376.33819
11.02160	         3355.58421
11.03160	         3349.96479
11.04160	         3382.15026
11.05160	         3441.14745
11.06160	         3491.24174
11.07160	         3520.10521
11.08160	         3530.19402
11.09160	         3525.76841
11.10160	         3546.40750
11.11160	         3609.98710
11.12160	         3697.22968
11.13160	         3745.81742
11.14160	         3729.31970
11.15160	         3676.19225
11.16160	         3633.01543
11.17160	         3618.21623
11.18160	         3615.43290
11.19160	         3645.84024
11.20160	         3687.29263
11.21160	         3688.86751
11.22160	         3654.23118
11.23160	         3643.62488
11.24160	         3651.80329
11.25160	         3684.35384
11.26161	         3745.90010
11.27161	         3813.48568
11.28161	         3851.64167
11.29161	         3845.40426
11.30161	         3791.31198
11.31161	         3756.87880
11.32161	         3758.71027
11.33161	         3789.58237
11.34161	         3800.80744
11.35161	         3786.47063
11.36161	         3789.15818
11.37161	         3804.87572
11.38161	         3843.15338
