10.00158	         3631.94759
10.01158	         3636.76339
10.02158	         3634.00674
10.03158	         3646.17962
10.04158	         3659.33893
10.05158	         3642.44642
10.06158	         3620.23331
10.07158	         3614.51444
10.08158	         3643.45896
10.09158	         3692.54701
10.10158	         3698.20805
10.11158	         3662.12627
10.12158	         3598.22122
10.13158	         3565.77464
10.14158	         3591.72664
10.15158	         3621.41421
10.16158	         3589.25700
10.17158	         3569.46868
10.18158	         3601.88310
10.19158	         3660.03825
10.20158	         3681.26983
10.21158	         3654.19056
10.22158	         3652.24759
10.23158	         3699.30220
10.24158	         3755.65201
10.25158	         3800.37040
10.26158	         3778.98137
10.27158	         3720.26183
10.28158	         3676.43800
10.29158	         3653.74587
10.30158	         3639.06343
10.31158	         3636.74779
10.32158	         3664.67592
10.33158	         3720.98382
10.34158	         3758.94105
10.35158	         3773.89088
10.36158	         3766.86938
10.37158	         3751.90346
10.38158	         3738.88942
10.39159	         3749.79882
10.40159	         3776.48597
10.41159	         3809.21302
10.42159	         3842.42138
10.43159	         3857.01863
10.44159	         3851.37100
10.45159	         3830.22989
10.46159	         3800.12763
10.47159	         3755.49609
10.48159	         3710.32500
10.49159	         3699.14200
10.50159	         3737.48303
10.51159	         3791.47716
10.52159	         3834.57928
10.53159	         3848.76099
10.54159	         3860.56665
10.55159	         3876.64820
10.56159	         3888.48826
10.57159	         3857.71038
10.58159	         3798.50297
10.59159	         3751.45362
10.60159	         3736.86498
10.61159	         3738.26372
10.62159	         3719.65146
10.63159	         3682.18227
10.64159	         3685.67427
10.65159	         3755.96219
10.66159	         3839.71900
10.67159	         3884.70196
10.68159	         3898.06128
10.69159	         3881.49000
10.70159	         3859.01952
10.71159	         3831.53530
10.72159	         3823.01782
10.73159	         3819.52506
10.74159	         3830.72466
10.75159	         3838.27498
10.76159	         3853.02540
10.77159	         3873.56738
10.78159	         3869.36649
10.79159	         3869.77887
10.80159	         3882.69645
10.81159	         3881.57537
10.82160	         3825.58160
10.83160	         3762.64125
10.84160	         3751.87317
10.85160	         3805.54689
10.86160	         3897.47468
10.87160	         3965.83454
10.88160	         3987.71391
10.89160	         4000.57246
10.90160	         4036.56119
10.91160	         4088.30333
10.92160	         4074.65987
10.93160	         3987.09316
10.94160	         3901.38089
10.95160	         3869.41127
10.96160	         3875.82946
10.97160	         3892.48744
10.98160	         3902.50206
10.99160	         3913.97934
11.00160	         3922.04818
11.01160	         3906.79881
11.02160	         3896.12929
11.03160	         3952.29763
11.04160	         4026.97940
11.05160	         4070.66383
11.06160	         4053.48567
11.07160	         4010.35031
11.08160	         3973.44925
11.09160	         3943.76313
11.10160	         3889.53695
11.11160	         3832.34997
11.12160	         3806.71515
11.13160	         3815.96202
11.14160	         3834.00141
11.15160	         3879.69346
11.16160	         3914.78388
11.17160	         3947.00918
11.18160	         3981.71475
11.19160	         3975.54527
11.20160	         3930.04144
11.21160	         3906.56477
11.22160	         3936.66730
11.23160	         3969.25807
11.24160	         3998.02582
11.25160	         4032.99166
11.26161	         4070.71632
11.27161	         4023.90110
11.28161	         3934.86885
11.29161	         3923.61029
11.30161	         3972.38493
11.31161	         4018.69140
11.32161	         4030.62709
11.33161	         4065.40949
11.34161	         4087.28637
11.35161	         4084.21302
11.36161	         4095.16973
11.37161	         4135.59685
11.38161	         4146.89517
11.39161	         4117.30157
11.40161	         4072.04727
11.41161	         4010.28362
11.42161	         3966.24208
11.43161	         3945.34215
11.44161	         3948.95157
11.45161	         3987.72042
11.46161	         4040.09012
11.47161	         4075.83849
11.48161	         4068.03681
11.49161	         4049.19103
11.50161	         4010.12915
11.51161	         3929.52922
11.52161	         3889.90355
11.53161	         3903.12584
11.54161	         3932.70517
11.55161	         3934.08756
11.56161	         3933.64935
11.57161	         3936.81662
11.58161	         3958.57795
11.59161	         4042.23690
11.60161	         4130.26852
11.61161	         4166.07828
11.62161	         4171.16479
11.63161	         4173.01814
11.64161	         4167.70629
11.65161	         4142.52399
11.66161	         4140.12757
11.67161	         4178.97437
11.68161	         4200.35911
11.69161	         4153.40854
11.70162	         4085.69135
11.71162	         4047.42497
11.72162	         4064.13396
11.73162	         4113.95739
11.74162	         4156.70094
11.75162	         4179.00588
11.76162	         4171.53463
11.77162	         4161.95895
11.78162	         4141.33137
11.79162	         4131.35205
11.80162	         4189.74782
11.81162	         4282.62623
11.82162	         4333.39552
11.83162	         4307.74546
11.84162	         4244.29855
11.85162	         4186.61018
11.86162	         4167.00738
11.87162	         4207.90578
