# Arm length:          0  mm
# Shutter size:        0.0  mm
# Soller size:         0.0 бу
# Start theta:         10.0 бу
# Stop theta:          70.0 бу
# Increment:           0.0100002289 бу
# Exposure time:       0.1 s
# Frames:              6400
2Theta(бу)	         Counts
18.29177	         3153.38883
18.30177	         3144.43700
18.31177	         3144.30370
18.32177	         3164.23776
18.33177	         3180.85374
18.34177	         3169.31349
18.35177	         3175.49476
18.36177	         3199.12796
18.37177	         3213.39472
18.38177	         3213.19526
18.39177	         3209.70936
18.40177	         3196.81661
18.41177	         3175.77373
18.42177	         3135.15773
18.43177	         3102.42344
18.44177	         3133.27148
18.45177	         3192.36288
18.46177	         3214.20092
18.47177	         3169.71327
18.48177	         3097.58957
18.49177	         3059.66059
18.50177	         3076.36859
18.51177	         3129.38244
18.52177	         3180.67374
18.53177	         3190.44942
18.54177	         3178.00738
18.55177	         3164.09697
18.56177	         3163.85071
18.57177	         3189.70502
18.58177	         3216.13283
18.59177	         3197.12878
18.60177	         3164.19354
18.61177	         3180.24964
18.62177	         3215.02129
18.63177	         3200.09992
18.64177	         3132.62702
18.65177	         3095.89185
18.66177	         3084.34799
18.67177	         3072.08008
18.68177	         3062.12319
18.69178	         3033.33445
18.70178	         2992.46525
18.71178	         2986.84080
18.72178	         3006.89494
18.73178	         3027.68951
18.74178	         3055.44806
18.75178	         3083.11631
18.76178	         3129.94029
18.77178	         3181.42014
18.78178	         3202.66273
18.79178	         3197.89961
18.80178	         3182.84939
18.81178	         3151.47523
18.82178	         3119.20189
18.83178	         3090.57859
18.84178	         3074.34808
18.85178	         3086.19435
18.86178	         3087.22973
18.87178	         3064.11569
18.88178	         3057.21119
18.89178	         3073.73521
18.90178	         3092.35197
18.91178	         3089.24230
18.92178	         3065.14806
18.93178	         3042.54644
18.94178	         3055.64395
18.95178	         3088.57972
18.96178	         3059.09745
18.97178	         2986.29320
18.98178	         2956.85915
18.99178	         2972.65983
19.00178	         2996.23181
19.01178	         3025.28934
19.02178	         3032.22047
19.03178	         3007.32824
19.04178	         2990.05158
19.05178	         2992.31891
19.06178	         2979.32604
19.07178	         2955.19482
19.08178	         2940.61022
19.09178	         2955.25912
19.10178	         3000.48954
19.11178	         3071.81125
19.12179	         3124.37963
19.13179	         3107.54200
19.14179	         3034.82708
19.15179	         2985.08857
19.16179	         2988.34924
19.17179	         3004.18236
19.18179	         3012.30886
19.19179	         3030.03875
