# Arm length:          0  mm
# Shutter size:        0.0  mm
# Soller size:         0.0 бу
# Start theta:         10.0 бу
# Stop theta:          80.0 бу
# Increment:           0.0100002289 бу
# Exposure time:       0.1 s
# Frames:              7400
2Theta(бу)	         Counts
26.89923	         1643.81822
26.90933	         1601.88477
26.91942	         1614.54632
26.92951	         1617.97136
26.93960	         1584.75103
26.94969	         1540.48315
26.95978	         1529.14378
26.96987	         1547.08305
26.97996	         1594.28568
26.99006	         1650.33507
27.00015	         1682.62487
27.01024	         1674.65866
27.02033	         1636.69752
27.03042	         1602.73844
27.04051	         1577.93012
27.05060	         1550.17981
27.06069	         1516.82681
27.07078	         1505.47978
27.08088	         1505.71498
27.09097	         1503.55263
27.10106	         1504.72783
27.11115	         1490.54896
27.12124	         1472.27158
27.13133	         1451.48490
27.14142	         1439.02598
27.15151	         1420.68660
27.16160	         1402.58876
27.17169	         1398.67292
27.18178	         1417.76874
27.19187	         1417.88990
27.20196	         1399.94021
27.21205	         1371.85355
27.22214	         1351.05460
27.23224	         1351.91612
27.24233	         1380.78539
27.25242	         1420.40897
27.26251	         1450.30973
27.27260	         1455.04676
27.28269	         1420.17177
27.29278	         1370.41140
27.30287	         1343.52850
27.31296	         1351.15595
27.32305	         1369.50682
27.33314	         1371.08729
27.34323	         1368.88086
27.35332	         1376.94427
27.36341	         1382.00541
27.37350	         1383.01756
27.38359	         1373.24249
27.39368	         1362.52482
27.40377	         1365.58555
27.41386	         1385.18661
27.42395	         1392.11921
27.43404	         1378.55097
27.44413	         1359.10804
27.45422	         1347.03521
27.46431	         1350.21289
27.47440	         1356.29294
27.48449	         1375.89206
27.49458	         1390.61906
27.50467	         1374.65872
27.51476	         1330.71361
27.52485	         1320.52232
27.53494	         1358.16976
27.54503	         1400.78762
27.55512	         1406.02455
27.56521	         1369.40286
27.57530	         1341.89868
27.58538	         1347.53283
27.59547	         1371.88714
27.60556	         1388.29051
27.61565	         1388.22210
27.62574	         1363.41370
27.63583	         1337.94118
27.64592	         1336.27600
27.65601	         1345.47127
27.66610	         1348.39540
27.67619	         1344.04059
27.68628	         1336.32380
27.69637	         1324.50748
27.70646	         1329.19319
27.71655	         1347.35542
27.72664	         1368.06268
27.73672	         1354.19651
27.74681	         1321.77044
27.75690	         1312.30693
27.76699	         1324.30251
27.77708	         1334.40055
27.78717	         1337.22722
27.79726	         1325.06755
27.80735	         1318.50072
27.81744	         1315.68774
27.82753	         1303.57411
27.83761	         1288.59012
27.84770	         1299.45506
27.85779	         1312.67188
27.86788	         1319.78793
27.87797	         1329.36864
27.88806	         1335.53864
27.89815	         1328.85213
27.90824	         1336.56003
27.91832	         1354.15752
27.92841	         1370.65785
27.93850	         1373.42814
27.94859	         1355.60561
27.95868	         1339.93460
27.96877	         1325.09317
27.97885	         1313.61634
27.98894	         1322.30312
27.99903	         1357.88663
28.00912	         1419.43507
28.01921	         1526.84342
28.02930	         1685.14557
28.03938	         1859.24150
28.04947	         1990.62351
28.05956	         2039.09004
28.06965	         2031.86948
28.07974	         1975.08835
28.08983	         1898.59040
28.09991	         1828.34596
28.11000	         1772.55487
28.12009	         1743.13353
28.13018	         1712.19627
28.14027	         1664.72338
28.15035	         1580.25396
28.16044	         1497.13011
28.17053	         1435.54973
28.18062	         1384.30725
28.19071	         1328.17753
28.20079	         1281.85150
28.21088	         1260.36806
28.22097	         1248.42307
28.23106	         1241.51145
28.24114	         1254.59106
28.25123	         1276.79040
28.26132	         1274.11665
28.27141	         1252.49296
28.28150	         1244.36194
28.29158	         1249.91623
28.30167	         1241.75747
28.31176	         1223.62701
28.32185	         1218.94050
28.33193	         1236.04511
28.34202	         1256.30929
28.35211	         1259.53367
28.36220	         1232.16960
28.37228	         1198.82183
28.38237	         1179.96104
28.39246	         1182.10495
28.40255	         1180.67964
28.41263	         1167.68828
28.42272	         1142.07556
28.43281	         1128.52040
28.44289	         1139.00190
28.45298	         1158.59532
28.46307	         1167.34863
28.47316	         1174.77221
28.48324	         1180.95192
28.49333	         1183.18376
28.50342	         1174.75757
28.51350	         1132.10358
28.52359	         1097.11867
28.53368	         1089.29517
28.54376	         1101.59739
28.55385	         1125.84676
28.56394	         1143.13841
28.57402	         1143.20198
28.58411	         1146.78661
28.59420	         1147.54236
28.60429	         1129.84838
28.61437	         1105.13360
28.62446	         1081.86062
28.63455	         1067.16673
28.64463	         1051.96717
28.65472	         1045.27634
28.66481	         1070.22504
28.67489	         1102.97887
28.68498	         1120.23472
28.69506	         1130.49845
28.70515	         1122.22560
28.71524	         1097.91184
28.72532	         1093.47245
28.73541	         1098.61352
28.74550	         1093.92983
28.75558	         1096.66800
28.76567	         1111.13871
28.77576	         1113.89019
28.78584	         1096.62536
28.79593	         1077.70316
28.80601	         1069.54021
28.81610	         1068.23970
28.82619	         1049.77229
28.83627	         1029.60716
28.84636	         1010.92566
28.85645	         1010.30900
28.86653	         1033.63739
28.87662	         1062.15677
28.88670	         1083.94311
28.89679	         1093.40146
28.90687	         1077.95971
28.91696	         1033.90796
28.92705	         985.51395
28.93713	         978.94270
28.94722	         1001.13618
28.95730	         1030.34942
28.96739	         1047.42640
28.97748	         1044.56734
28.98756	         1011.59939
28.99765	         981.86467
29.00773	         981.01079
29.01782	         991.74991
29.02790	         1010.77456
29.03799	         1042.57005
29.04808	         1060.63068
29.05816	         1047.61370
29.06825	         1022.43319
29.07833	         995.47499
29.08842	         979.21972
29.09850	         984.42406
29.10859	         980.94417
29.11867	         964.03645
29.12876	         966.50611
29.13884	         983.38762
29.14893	         989.03437
29.15901	         987.14098
29.16910	         963.67195
29.17918	         950.60038
29.18927	         970.05524
29.19935	         994.09478
29.20944	         999.99569
29.21953	         1002.02570
29.22961	         1003.56941
29.23970	         990.18692
29.24978	         964.71554
29.25987	         959.27917
29.26995	         952.39356
29.28003	         938.53834
29.29012	         914.51414
29.30020	         906.18822
29.31029	         925.39129
29.32037	         945.56752
29.33046	         955.11608
29.34054	         963.23924
29.35063	         943.11835
29.36071	         915.64500
29.37080	         894.11500
29.38088	         891.23583
29.39097	         897.01108
29.40105	         910.32169
29.41114	         914.78063
29.42122	         905.69370
29.43131	         903.11776
29.44139	         913.20147
29.45147	         919.24735
29.46156	         918.09035
29.47164	         910.89123
29.48173	         900.89568
29.49181	         884.57662
29.50190	         867.31744
29.51198	         877.92320
29.52206	         910.71146
29.53215	         921.81738
29.54223	         904.04735
29.55232	         889.26830
29.56240	         891.11455
29.57249	         906.46656
29.58257	         918.43009
29.59265	         925.18756
29.60274	         935.44224
29.61282	         922.26922
29.62291	         887.81843
29.63299	         877.53327
29.64307	         910.85390
29.65316	         944.25103
29.66324	         942.60551
29.67333	         915.05418
29.68341	         896.79882
29.69349	         889.83551
29.70358	         877.32738
29.71366	         870.49681
29.72374	         870.77464
29.73383	         888.89347
29.74391	         902.40666
29.75399	         905.00455
29.76408	         904.61285
29.77416	         902.41346
29.78425	         896.99178
29.79433	         883.47083
29.80441	         860.09336
29.81450	         830.40793
29.82458	         815.79440
29.83466	         831.45638
29.84475	         856.23101
29.85483	         872.83808
29.86491	         870.71945
29.87500	         869.33952
29.88508	         886.86237
29.89516	         893.23865
29.90525	         874.26513
29.91533	         854.91372
29.92541	         854.81047
29.93550	         862.79675
29.94558	         864.79596
29.95566	         850.28268
29.96574	         835.36863
29.97583	         826.49228
29.98591	         816.91805
29.99599	         812.14916
30.00608	         814.85756
30.01616	         804.16619
30.02624	         786.97811
30.03633	         785.19761
30.04641	         791.28051
30.05649	         792.92791
30.06657	         802.28683
30.07666	         815.69637
30.08674	         829.66399
30.09682	         832.85307
30.10690	         826.57989
30.11699	         817.48515
30.12707	         813.93204
30.13715	         821.42942
30.14723	         832.61353
30.15732	         831.24674
30.16740	         811.53755
30.17748	         801.20529
30.18756	         809.07125
30.19765	         820.88337
30.20773	         821.15796
30.21781	         803.92346
30.22789	         777.47753
30.23798	         784.88373
30.24806	         813.68431
30.25814	         833.57075
30.26822	         818.56395
30.27831	         792.82531
30.28839	         791.42050
30.29847	         795.26941
30.30855	         771.10442
30.31863	         750.73918
30.32872	         742.11325
30.33880	         744.17942
30.34888	         733.30432
30.35896	         727.26775
30.36904	         747.89495
30.37913	         776.75984
30.38921	         785.96694
30.39929	         785.80070
30.40937	         785.72747
30.41945	         778.86136
30.42953	         761.14829
30.43962	         739.97795
30.44970	         728.07766
30.45978	         728.55489
30.46986	         742.53808
30.47994	         756.81433
30.49003	         759.68164
30.50011	         749.00823
30.51019	         734.32995
30.52027	         718.35583
30.53035	         713.28641
30.54043	         721.80685
30.55051	         733.28720
30.56060	         736.13943
30.57068	         723.39948
30.58076	         715.81671
30.59084	         731.75769
30.60092	         761.65987
30.61100	         770.71784
30.62108	         765.24072
30.63116	         757.29347
30.64125	         747.25438
30.65133	         719.09875
30.66141	         698.60765
30.67149	         700.04813
30.68157	         707.53594
30.69165	         710.18234
30.70173	         713.23939
30.71181	         712.12380
30.72189	         708.60830
30.73198	         712.46088
30.74206	         735.86469
30.75214	         757.55542
30.76222	         762.51598
30.77230	         742.67296
30.78238	         707.69330
30.79246	         676.11299
30.80254	         665.09378
30.81262	         674.35441
30.82270	         690.81614
30.83278	         706.01347
30.84286	         712.69762
30.85294	         720.37991
30.86303	         721.97657
30.87311	         710.76130
30.88319	         706.30795
30.89327	         711.37026
30.90335	         720.62838
30.91343	         711.63961
30.92351	         710.26103
30.93359	         706.78929
30.94367	         696.65921
30.95375	         692.69281
30.96383	         687.46708
30.97391	         673.99622
30.98399	         683.58483
30.99407	         701.86122
31.00415	         711.82022
31.01423	         701.40025
31.02431	         688.98712
31.03439	         689.28731
31.04447	         688.27828
31.05455	         676.40856
31.06463	         666.63566
31.07471	         677.13567
31.08479	         702.24886
31.09487	         717.03995
31.10495	         709.57481
31.11503	         687.31664
31.12511	         683.82405
31.13519	         700.04483
31.14527	         705.44552
31.15535	         706.05560
31.16543	         700.95487
31.17551	         692.91456
31.18559	         696.66576
31.19567	         704.56119
31.20575	         688.67857
31.21583	         672.08196
31.22591	         669.51514
31.23599	         680.20180
31.24607	         706.45116
31.25615	         717.83740
31.26623	         695.97822
31.27631	         653.29464
31.28639	         645.29038
31.29647	         665.27058
31.30654	         665.63561
31.31662	         645.54160
31.32670	         636.95860
31.33678	         633.76247
31.34686	         621.73105
31.35694	         613.31063
31.36702	         618.72004
31.37710	         630.89130
31.38718	         650.85408
31.39726	         667.64058
31.40734	         673.98077
31.41742	         662.38885
31.42750	         643.66001
31.43757	         632.18313
31.44765	         630.15578
31.45773	         633.97031
31.46781	         640.90045
31.47789	         641.76339
31.48797	         644.90426
31.49805	         655.34871
31.50813	         659.58003
31.51821	         668.85961
31.52828	         680.18474
31.53836	         675.16011
31.54844	         657.25713
31.55852	         645.96741
31.56860	         657.31153
31.57868	         675.20159
31.58876	         680.89790
31.59884	         671.84103
31.60891	         643.82511
31.61899	         610.83159
31.62907	         600.50630
31.63915	         613.32987
31.64923	         632.13475
31.65931	         630.91964
31.66938	         617.57877
31.67946	         627.85997
31.68954	         634.37027
31.69962	         626.26549
31.70970	         619.52717
31.71978	         624.76252
31.72985	         634.55913
31.73993	         647.99363
31.75001	         653.69515
31.76009	         623.82317
31.77017	         585.91358
31.78025	         573.43512
31.79032	         586.22536
31.80040	         596.39755
31.81048	         606.75194
31.82056	         622.89856
31.83064	         629.18236
31.84071	         615.80978
31.85079	         596.46634
31.86087	         595.72686
31.87095	         601.52970
31.88102	         611.61705
31.89110	         617.35117
31.90118	         611.31650
31.91126	         590.73427
31.92134	         572.80322
31.93141	         570.79691
31.94149	         580.00970
31.95157	         590.65855
31.96165	         595.16524
31.97172	         602.41987
31.98180	         616.57333
31.99188	         618.45233
32.00196	         611.63169
32.01203	         612.55136
32.02211	         610.11785
32.03219	         598.68781
32.04227	         582.99610
32.05234	         572.30198
32.06242	         579.57082
32.07250	         599.70309
32.08258	         607.34901
32.09265	         604.04513
32.10273	         612.40110
32.11281	         612.00099
32.12288	         610.56004
32.13296	         612.38290
32.14304	         617.58761
32.15312	         619.83423
32.16319	         621.50025
32.17327	         624.59955
32.18335	         616.49158
32.19342	         596.66762
32.20350	         582.02376
32.21358	         581.01952
32.22365	         586.25722
32.23373	         593.18545
32.24381	         588.58789
32.25389	         581.47191
32.26396	         578.33192
32.27404	         582.39231
32.28412	         578.43250
32.29419	         578.12542
32.30427	         588.43043
32.31435	         601.57159
32.32442	         601.68773
32.33450	         593.12348
32.34458	         589.46794
32.35465	         586.55024
32.36473	         580.11193
32.37480	         576.70899
32.38488	         577.36477
32.39496	         568.56347
32.40503	         559.10195
32.41511	         560.11965
32.42519	         576.80838
32.43526	         590.72580
32.44534	         584.64120
32.45542	         567.61980
32.46549	         563.88988
32.47557	         580.94817
32.48564	         608.51947
32.49572	         605.55091
32.50580	         571.22126
32.51587	         544.71590
32.52595	         541.38930
32.53602	         565.90364
32.54610	         591.93293
32.55618	         589.74938
32.56625	         576.55545
32.57633	         573.30971
32.58640	         576.21706
32.59648	         574.04153
32.60656	         559.32750
32.61663	         547.76669
32.62671	         553.16905
32.63678	         560.26777
32.64686	         560.65448
32.65694	         555.96745
32.66701	         554.30423
32.67709	         550.19748
32.68716	         540.51710
32.69724	         531.03969
32.70731	         524.09909
32.71739	         525.04657
32.72746	         527.66149
32.73754	         532.58417
32.74762	         536.28764
32.75769	         550.18923
32.76777	         561.36311
32.77784	         562.64706
32.78792	         550.13305
32.79799	         537.25254
32.80807	         533.60528
32.81814	         528.46450
32.82822	         515.59682
32.83829	         514.20527
32.84837	         521.87463
32.85844	         539.52237
32.86852	         549.09750
32.87859	         543.42128
32.88867	         529.50803
32.89874	         531.24816
32.90882	         537.46887
32.91889	         530.45288
32.92897	         523.38390
32.93904	         530.65172
32.94912	         540.85683
32.95919	         540.87625
32.96927	         524.33287
32.97934	         511.12811
32.98942	         508.27756
32.99949	         516.80566
33.00957	         515.83675
33.01964	         509.92056
33.02972	         520.92297
33.03979	         543.53889
33.04987	         555.70544
33.05994	         560.24815
33.07002	         560.73281
33.08009	         565.31545
33.09016	         565.90900
33.10024	         556.19362
33.11031	         546.97082
33.12039	         544.32599
33.13046	         541.36745
33.14054	         534.27698
33.15061	         524.11265
33.16069	         516.62270
33.17076	         520.65092
33.18083	         529.67496
33.19091	         545.31031
33.20098	         555.65360
33.21106	         548.64524
33.22113	         544.21038
33.23121	         543.12057
33.24128	         540.23762
33.25135	         526.20968
33.26143	         516.62908
33.27150	         526.54216
33.28158	         533.95642
33.29165	         533.44932
33.30172	         530.93456
33.31180	         532.07779
33.32187	         527.61488
33.33195	         521.95540
33.34202	         518.09265
33.35209	         516.77693
33.36217	         513.25822
33.37224	         501.89103
33.38231	         500.38177
33.39239	         517.10870
33.40246	         528.22755
33.41254	         523.08694
33.42261	         530.92263
33.43268	         545.05863
33.44276	         538.37560
33.45283	         515.27099
33.46290	         504.13819
33.47298	         507.79268
33.48305	         520.44575
33.49312	         536.89275
33.50320	         544.85068
33.51327	         531.35956
33.52334	         516.99747
33.53342	         514.05288
33.54349	         518.30014
33.55356	         525.25369
33.56364	         518.79025
33.57371	         504.45506
33.58378	         495.95794
33.59386	         492.24789
33.60393	         502.84907
33.61400	         522.95918
33.62408	         540.88770
33.63415	         548.70793
33.64422	         550.52052
33.65429	         534.54543
33.66437	         493.28781
33.67444	         465.15659
33.68451	         465.36730
33.69459	         474.41818
33.70466	         470.72255
33.71473	         463.19934
33.72481	         465.91466
33.73488	         483.50502
33.74495	         505.44060
33.75502	         506.48682
33.76510	         496.34453
33.77517	         489.29778
33.78524	         483.50907
33.79531	         476.55166
33.80539	         471.61783
33.81546	         470.29910
33.82553	         463.82093
33.83560	         456.15673
33.84568	         447.78653
33.85575	         458.41197
33.86582	         486.38042
33.87589	         510.06116
33.88597	         514.35445
33.89604	         507.62328
33.90611	         509.03895
33.91618	         508.34475
33.92626	         489.77910
33.93633	         470.51590
33.94640	         463.33853
33.95647	         460.97971
33.96654	         462.23345
33.97662	         468.45491
33.98669	         479.53993
33.99676	         478.52235
34.00683	         472.03869
34.01690	         476.38176
34.02698	         490.18524
34.03705	         503.90883
34.04712	         499.75525
34.05719	         483.42292
34.06726	         472.19669
34.07734	         468.29869
34.08741	         476.74175
34.09748	         482.24768
34.10755	         484.75523
34.11762	         485.03218
34.12769	         487.59858
34.13777	         484.50823
34.14784	         481.17945
34.15791	         487.47293
34.16798	         497.19114
34.17805	         492.58579
34.18812	         475.93106
34.19820	         469.80172
34.20827	         467.84175
34.21834	         460.53723
34.22841	         463.15693
34.23848	         470.39258
34.24855	         479.58665
34.25862	         471.70843
34.26870	         455.13661
34.27877	         444.73649
34.28884	         445.73986
34.29891	         449.16169
34.30898	         446.76212
34.31905	         452.58033
34.32912	         458.62916
34.33919	         463.45030
34.34927	         468.67186
34.35934	         469.07478
34.36941	         461.24116
34.37948	         453.95061
34.38955	         457.99306
34.39962	         458.40954
34.40969	         445.87377
34.41976	         448.28881
34.42983	         464.43445
34.43990	         486.63856
34.44997	         497.43574
34.46005	         485.50834
34.47012	         468.51205
34.48019	         448.19872
34.49026	         438.90316
34.50033	         440.76577
34.51040	         454.20257
34.52047	         458.48939
34.53054	         447.23163
34.54061	         431.35411
34.55068	         431.44211
34.56075	         438.73661
34.57082	         453.82834
34.58089	         477.39522
34.59096	         492.00266
34.60103	         483.45163
34.61110	         476.71981
34.62117	         473.55300
34.63124	         463.03018
34.64132	         451.31492
34.65139	         442.03955
34.66146	         437.93669
34.67153	         438.92029
34.68160	         451.91086
34.69167	         474.31898
34.70174	         487.72236
34.71181	         475.59487
34.72188	         455.18203
34.73195	         433.29842
34.74202	         423.21081
34.75209	         436.97743
34.76216	         465.13006
34.77223	         487.78872
34.78230	         488.06596
34.79237	         474.23989
34.80244	         474.46207
34.81251	         488.76177
34.82258	         493.14759
34.83265	         476.35258
34.84272	         450.71970
34.85279	         433.14185
34.86285	         424.43876
34.87292	         426.05899
34.88299	         431.38341
34.89306	         441.96447
34.90313	         452.55035
34.91320	         460.17242
34.92327	         452.86826
34.93334	         433.83493
34.94341	         423.76673
34.95348	         423.42875
34.96355	         428.97138
34.97362	         441.48724
34.98369	         444.64949
34.99376	         425.83172
35.00383	         407.08722
35.01390	         407.01416
35.02397	         420.55419
35.03404	         441.06770
35.04410	         454.01253
35.05417	         447.67805
35.06424	         443.77883
35.07431	         448.30000
35.08438	         456.12297
35.09445	         464.01882
35.10452	         470.91563
35.11459	         464.73540
35.12466	         455.36587
35.13473	         445.65677
35.14480	         437.90554
35.15486	         431.52024
35.16493	         432.02662
35.17500	         443.83790
35.18507	         456.01939
35.19514	         448.18457
35.20521	         426.37938
35.21528	         416.75475
35.22535	         425.61133
35.23541	         430.19273
35.24548	         426.87441
35.25555	         423.28386
35.26562	         424.70885
35.27569	         425.05178
35.28576	         415.39622
35.29583	         411.98726
35.30589	         421.12714
35.31596	         428.54176
35.32603	         425.21334
35.33610	         415.19888
35.34617	         410.52849
35.35624	         425.81791
35.36630	         440.87547
35.37637	         454.84887
35.38644	         456.27955
35.39651	         446.80277
35.40658	         437.78598
35.41665	         436.39046
35.42671	         425.46937
35.43678	         406.91731
35.44685	         410.92787
35.45692	         414.31157
35.46699	         412.89446
35.47705	         419.04856
35.48712	         429.66381
35.49719	         421.88308
35.50726	         407.26049
35.51733	         408.42858
35.52739	         413.99220
35.53746	         406.79104
35.54753	         397.72845
35.55760	         398.96823
35.56767	         407.37303
35.57773	         409.46422
35.58780	         413.30385
35.59787	         421.91481
35.60794	         431.87441
35.61800	         435.58821
35.62807	         436.56527
35.63814	         436.51303
35.64821	         431.27384
35.65827	         437.42833
35.66834	         446.43091
35.67841	         446.78732
35.68848	         442.69095
35.69854	         429.75832
35.70861	         417.99011
35.71868	         411.43044
35.72875	         402.68826
35.73881	         383.19261
35.74888	         364.50585
35.75895	         366.86147
35.76902	         390.76741
35.77908	         399.94244
35.78915	         391.69887
35.79922	         378.14045
35.80928	         375.78368
35.81935	         390.45560
35.82942	         405.44845
35.83949	         413.79506
35.84955	         418.31243
35.85962	         421.36252
35.86969	         417.35824
35.87975	         406.55591
35.88982	         394.75831
35.89989	         388.15758
35.90995	         390.66544
35.92002	         397.88913
35.93009	         408.59887
35.94015	         411.48941
35.95022	         402.10160
35.96029	         392.37910
35.97035	         392.14469
35.98042	         393.00301
35.99049	         394.67926
36.00055	         396.39881
36.01062	         398.21486
36.02069	         401.92623
36.03075	         411.69616
36.04082	         420.84896
36.05089	         419.20733
36.06095	         409.75269
36.07102	         409.48110
36.08109	         412.43959
36.09115	         411.57107
36.10122	         406.07936
36.11128	         402.46092
36.12135	         400.53159
36.13142	         402.84982
36.14148	         407.71260
36.15155	         408.14407
36.16162	         411.89496
36.17168	         427.91785
36.18175	         434.52053
36.19181	         426.60706
36.20188	         409.92394
36.21195	         401.43949
36.22201	         405.75125
36.23208	         416.87538
36.24214	         427.72965
36.25221	         424.67931
36.26228	         411.21296
36.27234	         393.83757
36.28241	         389.71489
36.29247	         396.64379
36.30254	         400.68085
36.31260	         396.42066
36.32267	         384.30139
36.33274	         379.26295
36.34280	         380.81348
36.35287	         386.21255
36.36293	         388.23605
36.37300	         387.31934
36.38306	         385.77338
36.39313	         383.95567
36.40320	         389.78073
36.41326	         392.05018
36.42333	         383.55096
36.43339	         382.15837
36.44346	         396.13880
36.45352	         406.57367
36.46359	         391.32686
36.47365	         368.51907
36.48372	         367.88385
36.49378	         371.35643
36.50385	         362.88722
36.51391	         353.44237
36.52398	         353.81241
36.53404	         357.42468
36.54411	         357.29682
36.55417	         360.98994
36.56424	         358.43013
36.57430	         359.01060
36.58437	         373.82921
36.59443	         386.01970
36.60450	         383.59236
36.61456	         361.62868
36.62463	         347.36655
36.63469	         343.88840
36.64476	         339.95166
36.65482	         349.11304
36.66489	         368.37689
36.67495	         369.04281
36.68502	         356.03124
36.69508	         352.69399
36.70515	         366.49343
36.71521	         381.84063
36.72528	         387.88158
36.73534	         379.13934
36.74541	         367.53672
36.75547	         368.47052
36.76554	         372.80494
36.77560	         373.18250
36.78566	         374.65032
36.79573	         381.42652
36.80579	         386.57165
36.81586	         384.69156
36.82592	         373.18964
36.83599	         360.11828
36.84605	         357.26899
36.85611	         367.48447
36.86618	         380.41409
36.87624	         382.88358
36.88631	         375.93276
36.89637	         365.72998
36.90644	         355.79787
36.91650	         358.05665
36.92656	         365.30616
36.93663	         361.51877
36.94669	         354.04054
36.95676	         350.56309
36.96682	         353.76802
36.97688	         358.65766
36.98695	         358.81124
36.99701	         355.30258
37.00707	         358.81987
37.01714	         363.52630
37.02720	         366.47578
37.03727	         373.29778
37.04733	         378.35917
37.05739	         382.23999
37.06746	         381.39718
37.07752	         372.08930
37.08758	         354.17610
37.09765	         336.18629
37.10771	         329.99875
37.11778	         333.62933
37.12784	         338.43331
37.13790	         344.78617
37.14797	         351.65678
37.15803	         352.58048
37.16809	         350.18340
37.17816	         349.40201
37.18822	         357.54451
37.19828	         376.67574
37.20835	         396.18197
37.21841	         411.29148
37.22847	         412.16438
37.23854	         395.95076
37.24860	         380.01776
37.25866	         370.42241
37.26873	         362.76743
37.27879	         353.58418
37.28885	         350.15883
37.29891	         352.10402
37.30898	         347.32983
37.31904	         346.62321
37.32910	         360.63688
37.33917	         372.77894
37.34923	         372.89355
37.35929	         370.06411
37.36936	         364.20840
37.37942	         361.50421
37.38948	         353.42654
37.39954	         349.52595
37.40961	         343.46483
37.41967	         342.38979
37.42973	         342.68172
37.43979	         340.72832
37.44986	         338.81888
37.45992	         332.60714
37.46998	         326.26564
37.48004	         329.77112
37.49011	         341.11086
37.50017	         353.87450
37.51023	         357.18128
37.52029	         343.63386
37.53036	         331.52044
37.54042	         330.73859
37.55048	         337.51889
37.56054	         341.75872
37.57061	         336.46139
37.58067	         333.48722
37.59073	         340.31158
37.60079	         342.51640
37.61086	         336.71992
37.62092	         337.69647
37.63098	         350.89689
37.64104	         358.03899
37.65110	         360.75590
37.66117	         354.87496
37.67123	         343.91436
37.68129	         348.60728
37.69135	         360.92631
37.70141	         374.95336
37.71148	         386.44819
37.72154	         387.98104
37.73160	         380.72098
37.74166	         367.89962
37.75172	         353.59865
37.76179	         343.14986
37.77185	         342.08519
37.78191	         345.10467
37.79197	         340.48319
37.80203	         327.19833
37.81209	         316.26328
37.82216	         326.34694
37.83222	         351.10642
37.84228	         375.75204
37.85234	         381.74610
37.86240	         369.97091
37.87246	         361.88116
37.88252	         364.46076
37.89259	         368.04234
37.90265	         366.46786
37.91271	         351.68012
37.92277	         334.70115
37.93283	         331.95743
37.94289	         330.98922
37.95295	         323.79473
37.96302	         317.87744
37.97308	         316.89367
37.98314	         320.89549
37.99320	         321.84847
38.00326	         322.84959
38.01332	         330.65672
38.02338	         323.00630
38.03344	         310.75590
38.04350	         320.07953
38.05357	         333.13798
38.06363	         343.30317
38.07369	         352.85034
38.08375	         352.81957
38.09381	         340.67928
38.10387	         337.40558
38.11393	         352.19962
38.12399	         373.43365
38.13405	         381.28945
38.14411	         377.86415
38.15417	         367.99410
38.16423	         364.78326
38.17430	         368.49665
38.18436	         367.30487
38.19442	         358.88521
38.20448	         342.01819
38.21454	         323.58977
38.22460	         320.28526
38.23466	         334.75104
38.24472	         346.45752
38.25478	         336.43691
38.26484	         325.91141
38.27490	         327.16566
38.28496	         338.52895
38.29502	         350.92264
38.30508	         354.90841
38.31514	         347.85648
38.32520	         347.32208
38.33526	         353.07255
38.34532	         356.45990
38.35538	         360.68051
38.36544	         367.51875
38.37550	         374.92425
38.38556	         382.85348
38.39562	         388.86423
38.40568	         393.40376
38.41574	         384.04715
38.42580	         360.03769
38.43586	         329.13673
38.44592	         312.33603
38.45598	         306.74945
38.46604	         311.53263
38.47610	         318.11277
38.48616	         326.94385
38.49622	         337.49303
38.50628	         344.05111
38.51634	         341.18087
38.52640	         337.31919
38.53646	         334.64818
38.54652	         333.95657
38.55658	         331.94755
38.56664	         333.26668
38.57670	         344.60728
38.58676	         350.17073
38.59682	         341.51750
38.60688	         336.67750
38.61694	         339.49890
38.62700	         343.11320
38.63706	         350.42943
38.64712	         356.24739
38.65717	         354.13501
38.66723	         345.94074
38.67729	         346.28756
38.68735	         349.90113
38.69741	         352.98436
38.70747	         356.97004
38.71753	         361.95695
38.72759	         355.56887
38.73765	         342.81225
38.74771	         339.30839
38.75777	         342.29714
38.76783	         334.64879
38.77788	         322.80741
38.78794	         326.66752
38.79800	         339.10096
38.80806	         344.39411
38.81812	         341.49994
38.82818	         340.82257
38.83824	         341.22969
38.84830	         336.08066
38.85836	         341.99753
38.86841	         354.34195
38.87847	         373.24082
38.88853	         380.11575
38.89859	         369.47503
38.90865	         352.75566
38.91871	         356.44600
38.92877	         359.27949
38.93883	         352.09911
38.94888	         352.24147
38.95894	         361.29763
38.96900	         362.98297
38.97906	         348.03515
38.98912	         326.17685
38.99918	         323.67791
39.00923	         326.48747
39.01929	         317.14973
39.02935	         317.20527
39.03941	         335.57599
39.04947	         347.64233
39.05953	         344.97825
39.06958	         344.09453
39.07964	         348.31447
39.08970	         355.16699
39.09976	         356.19582
39.10982	         354.97669
39.11987	         354.92950
39.12993	         353.42110
39.13999	         355.93910
39.15005	         356.22892
39.16011	         355.08636
39.17016	         351.14905
39.18022	         348.52987
39.19028	         337.25060
39.20034	         321.71423
39.21040	         320.13491
39.22045	         324.42170
39.23051	         332.70747
39.24057	         339.44513
39.25063	         344.95784
39.26069	         345.47861
39.27074	         347.56134
39.28080	         348.71641
39.29086	         341.41106
39.30092	         336.65185
39.31097	         330.73660
39.32103	         326.07784
39.33109	         322.62322
39.34115	         320.49845
39.35120	         309.33054
39.36126	         302.78223
39.37132	         306.56561
39.38138	         315.49277
39.39143	         328.03845
39.40149	         339.61335
