10.00158	         3760.94521
10.01158	         3704.52375
10.02158	         3734.11540
10.03158	         3795.73043
10.04158	         3851.69768
10.05158	         3905.63374
10.06158	         3940.56937
10.07158	         3919.67141
10.08158	         3875.24131
10.09158	         3871.29100
10.10158	         3884.34880
10.11158	         3882.71841
10.12158	         3855.05895
10.13158	         3847.15401
10.14158	         3873.78955
10.15158	         3879.85212
10.16158	         3883.16518
10.17158	         3897.29046
10.18158	         3911.41356
10.19158	         3899.34772
10.20158	         3901.03058
10.21158	         3886.71975
10.22158	         3884.76914
10.23158	         3899.11299
10.24158	         3918.89061
10.25158	         3932.89503
10.26158	         3941.07456
10.27158	         3931.70003
10.28158	         3866.82279
10.29158	         3796.10844
10.30158	         3792.63896
10.31158	         3860.06936
10.32158	         3928.76672
10.33158	         3966.17225
10.34158	         3952.92750
10.35158	         3939.74117
10.36158	         3990.77598
10.37158	         4056.50042
10.38158	         4082.75555
10.39159	         4041.69124
10.40159	         3999.86784
10.41159	         3983.31059
10.42159	         3964.65830
10.43159	         3953.51398
10.44159	         3976.55863
10.45159	         4024.56316
10.46159	         4036.79384
10.47159	         4021.91281
10.48159	         4013.97637
10.49159	         4017.88714
10.50159	         4034.11541
10.51159	         4058.56288
10.52159	         4062.95203
10.53159	         4069.94273
10.54159	         4088.58806
10.55159	         4107.08457
10.56159	         4118.13738
10.57159	         4128.09651
10.58159	         4127.19156
10.59159	         4122.64700
10.60159	         4128.02688
10.61159	         4155.32581
10.62159	         4212.78615
10.63159	         4227.43875
10.64159	         4196.81740
10.65159	         4157.63597
10.66159	         4138.86279
10.67159	         4120.56103
10.68159	         4115.12554
10.69159	         4122.15138
10.70159	         4146.85811
10.71159	         4189.36111
10.72159	         4194.81549
10.73159	         4186.49257
10.74159	         4166.91383
10.75159	         4166.66290
10.76159	         4177.22620
10.77159	         4197.25785
10.78159	         4200.63318
10.79159	         4193.32158
10.80159	         4195.34231
10.81159	         4230.59608
10.82160	         4229.65529
10.83160	         4197.90979
10.84160	         4190.08436
10.85160	         4254.60714
10.86160	         4319.10082
10.87160	         4328.32424
10.88160	         4271.42170
10.89160	         4205.66243
10.90160	         4199.57318
10.91160	         4236.36481
10.92160	         4256.84622
10.93160	         4223.47472
10.94160	         4156.67574
10.95160	         4125.22013
10.96160	         4147.94499
10.97160	         4191.06355
